data\Cropped_final\people\0687_p_crop00_detections.jpg,9
data\Cropped_final\birds\1473_b_crop01_detections.jpg,2
data\Cropped_final\people\0529_p_crop00_detections.jpg,9
data\Cropped_final\birds\0084_b_crop00_detections.jpg,2
data\Cropped_final\wild_boar\0249_wd_n_crop00_detections.jpg,8
data\Cropped_final\birds\1419_b_crop00_detections.jpg,2
data\Cropped_final\dog\0644_dg_crop00_detections.jpg,5
data\Cropped_final\sika_deer\0077_sd_n_w_crop00_detections.jpg,7
data\Cropped_final\amur_leopard\0313_al_d_w_crop00_detections.jpg,0
data\Cropped_final\amur_leopard\0833_al_d_s_crop00_detections.jpg,0
data\Cropped_final\amur_tiger\1073_at_d_w_crop00_detections.jpg,1
data\Cropped_final\roe_deer\0016_rd_d_crop00_detections.jpg,6
data\Cropped_final\wild_boar\0481_wd_d_crop03_detections.jpg,8
data\Cropped_final\amur_tiger\0354_at_d_s_crop00_detections.jpg,1
data\Cropped_final\sika_deer\1277_sd_d_s_crop01_detections.jpg,7
data\Cropped_final\sika_deer\0571_sd_n_w_crop00_detections.jpg,7
data\Cropped_final\roe_deer\0927_rd_n_crop00_detections.jpg,6
data\Cropped_final\sika_deer\1252_sd_d_s_crop03_detections.jpg,7
data\Cropped_final\sika_deer\1244_sd_d_w_crop00_detections.jpg,7
data\Cropped_final\brown_bear\0883_brb_d_crop00_detections.jpg,4
data\Cropped_final\wild_boar\0921_wd_n_crop00_detections.jpg,8
data\Cropped_final\sika_deer\1449_sd_d_s_crop00_detections.jpg,7
data\Cropped_final\people\1442_p_crop01_detections.jpg,9
data\Cropped_final\wild_boar\0679_wd_d_adult_with_juveniles_crop00_detections.jpg,8
data\Cropped_final\dog\0903_dg_crop01_detections.jpg,5
data\Cropped_final\people\0347_p_crop00_detections.jpg,9
data\Cropped_final\people\0273_p_crop00_detections.jpg,9
data\Cropped_final\amur_tiger\0147_at_d_w_crop00_detections.jpg,1
data\Cropped_final\roe_deer\0804_rd_n_crop00_detections.jpg,6
data\Cropped_final\people\1388_p_crop00_detections.jpg,9
data\Cropped_final\black_bear\1239_blb_d_crop00_detections.jpg,3
data\Cropped_final\wild_boar\1226_wd_d_crop01_detections.jpg,8
data\Cropped_final\dog\0338_dg_crop00_detections.jpg,5
data\Cropped_final\dog\0984_dg_crop00_detections.jpg,5
data\Cropped_final\roe_deer\0955_rd_d_crop00_detections.jpg,6
data\Cropped_final\amur_leopard\0982_al_n_crop00_detections.jpg,0
data\Cropped_final\black_bear\0884_blb_d_cub_crop00_detections.jpg,3
data\Cropped_final\birds\0976_b_crop00_detections.jpg,2
data\Cropped_final\birds\1032_b_crop00_detections.jpg,2
data\Cropped_final\wild_boar\0806_wd_n_adult_with_juveniles_crop01_detections.jpg,8
data\Cropped_final\birds\0860_b_crop00_detections.jpg,2
data\Cropped_final\dog\0958_dg_crop00_detections.jpg,5
data\Cropped_final\wild_boar\0391_wd_d_crop00_detections.jpg,8
data\Cropped_final\amur_tiger\0240_at_n_crop00_detections.jpg,1
data\Cropped_final\people\0219_p_crop00_detections.jpg,9
data\Cropped_final\amur_tiger\0186_at_d_s_crop00_detections.jpg,1
data\Cropped_final\amur_leopard\0937_al_d_w_crop00_detections.jpg,0
data\Cropped_final\wild_boar\0774_wd_d_crop00_detections.jpg,8
data\Cropped_final\people\0198_p_crop00_detections.jpg,9
data\Cropped_final\roe_deer\0776_rd_d_crop00_detections.jpg,6
data\Cropped_final\dog\0265_dg_crop00_detections.jpg,5
data\Cropped_final\dog\0891_dg_crop01_detections.jpg,5
data\Cropped_final\wild_boar\1960_wd_d_crop00_detections.jpg,8
data\Cropped_final\roe_deer\1128_rd_d_crop00_detections.jpg,6
data\Cropped_final\brown_bear\0114_brb_d_crop00_detections.jpg,4
data\Cropped_final\amur_leopard\1079_al_n_crop00_detections.jpg,0
data\Cropped_final\sika_deer\0774_sd_d_s_crop00_detections.jpg,7
data\Cropped_final\people\0570_p_crop00_detections.jpg,9
data\Cropped_final\amur_leopard\0882_al_d_s_mother_with_cub_crop00_detections.jpg,0
data\Cropped_final\people\0450_p_crop00_detections.jpg,9
data\Cropped_final\brown_bear\0432_brb_d_crop00_detections.jpg,4
data\Cropped_final\amur_leopard\0068_al_d_w_crop00_detections.jpg,0
data\Cropped_final\amur_leopard\0761_al_d_s_crop00_detections.jpg,0
data\Cropped_final\wild_boar\0085_wd_d_crop00_detections.jpg,8
data\Cropped_final\black_bear\1064_blb_n_crop00_detections.jpg,3
data\Cropped_final\sika_deer\0646_sd_n_w_crop02_detections.jpg,7
data\Cropped_final\sika_deer\1739_sd_d_w_crop00_detections.jpg,7
data\Cropped_final\amur_tiger\0203_at_d_s_crop00_detections.jpg,1
data\Cropped_final\roe_deer\0172_rd_d_crop00_detections.jpg,6
data\Cropped_final\birds\0375_b_crop00_detections.jpg,2
data\Cropped_final\dog\0302_dg_crop01_detections.jpg,5
data\Cropped_final\wild_boar\1190_wd_d_crop00_detections.jpg,8
data\Cropped_final\sika_deer\0829_sd_n_s_crop00_detections.jpg,7
data\Cropped_final\brown_bear\0429_brb_n_mother_with_cubs_crop01_detections.jpg,4
data\Cropped_final\amur_tiger\0508_at_d_w_crop00_detections.jpg,1
data\Cropped_final\brown_bear\0009_brb_n_crop00_detections.jpg,4
data\Cropped_final\sika_deer\1469_sd_d_w_crop03_detections.jpg,7
data\Cropped_final\brown_bear\0746_brb_n_crop00_detections.jpg,4
data\Cropped_final\wild_boar\0259_wd_d_crop00_detections.jpg,8
data\Cropped_final\sika_deer\2584_sd_d_s_crop01_detections.jpg,7
data\Cropped_final\birds\1180_b_crop00_detections.jpg,2
data\Cropped_final\roe_deer\0183_rd_n_crop01_detections.jpg,6
data\Cropped_final\brown_bear\0444_brb_d_mother_with_cubs_crop02_detections.jpg,4
data\Cropped_final\dog\0395_dg_crop00_detections.jpg,5
data\Cropped_final\amur_tiger\0759_at_d_w_crop00_detections.jpg,1
data\Cropped_final\sika_deer\0004_sd_n_w_crop00_detections.jpg,7
data\Cropped_final\wild_boar\1807_wd_d_crop00_detections.jpg,8
data\Cropped_final\black_bear\0688_blb_d_crop00_detections.jpg,3
data\Cropped_final\roe_deer\0351_rd_n_crop00_detections.jpg,6
data\Cropped_final\people\1208_p_crop00_detections.jpg,9
data\Cropped_final\sika_deer\1668_sd_d_s_crop00_detections.jpg,7
data\Cropped_final\wild_boar\1186_wd_d_crop00_detections.jpg,8
data\Cropped_final\dog\0605_dg_crop00_detections.jpg,5
data\Cropped_final\roe_deer\0850_rd_d_crop00_detections.jpg,6
data\Cropped_final\sika_deer\2318_sd_d_s_crop00_detections.jpg,7
data\Cropped_final\sika_deer\0973_sd_d_w_crop02_detections.jpg,7
data\Cropped_final\dog\0726_dg_crop00_detections.jpg,5
data\Cropped_final\brown_bear\0982_brb_d_crop00_detections.jpg,4
data\Cropped_final\birds\0509_b_crop01_detections.jpg,2
data\Cropped_final\roe_deer\0465_rd_n_crop00_detections.jpg,6
data\Cropped_final\brown_bear\0444_brb_d_mother_with_cubs_crop01_detections.jpg,4
data\Cropped_final\black_bear\0580_blb_d_crop00_detections.jpg,3
data\Cropped_final\sika_deer\1207_sd_d_w_crop02_detections.jpg,7
data\Cropped_final\brown_bear\0324_brb_d_crop00_detections.jpg,4
data\Cropped_final\wild_boar\0704_wd_d_juveniles_crop01_detections.jpg,8
data\Cropped_final\roe_deer\1342_rd_n_crop00_detections.jpg,6
data\Cropped_final\wild_boar\1632_wd_d_crop00_detections.jpg,8
data\Cropped_final\birds\0877_b_crop00_detections.jpg,2
data\Cropped_final\sika_deer\0966_sd_d_s_crop03_detections.jpg,7
data\Cropped_final\black_bear\0788_blb_d_crop00_detections.jpg,3
data\Cropped_final\people\1323_p_crop00_detections.jpg,9
data\Cropped_final\brown_bear\0615_brb_d_mother_with_cubs_crop03_detections.jpg,4
data\Cropped_final\black_bear\0842_blb_d_crop00_detections.jpg,3
data\Cropped_final\brown_bear\1095_brb_n_crop00_detections.jpg,4
data\Cropped_final\people\0536_p_crop00_detections.jpg,9
data\Cropped_final\brown_bear\0892_brb_d_crop00_detections.jpg,4
data\Cropped_final\sika_deer\2115_sd_d_s_crop00_detections.jpg,7
data\Cropped_final\wild_boar\1391_wd_d_crop01_detections.jpg,8
data\Cropped_final\sika_deer\0483_sd_n_s_crop00_detections.jpg,7
data\Cropped_final\amur_tiger\1490_at_n_crop00_detections.jpg,1
data\Cropped_final\wild_boar\0774_wd_d_crop01_detections.jpg,8
data\Cropped_final\sika_deer\1100_sd_d_s_crop00_detections.jpg,7
data\Cropped_final\brown_bear\0677_brb_n_subadult_crop00_detections.jpg,4
data\Cropped_final\amur_tiger\0346_at_n_crop00_detections.jpg,1
data\Cropped_final\roe_deer\0254_rd_n_crop00_detections.jpg,6
data\Cropped_final\black_bear\0406_blb_n_crop00_detections.jpg,3
data\Cropped_final\black_bear\0795_blb_d_crop00_detections.jpg,3
data\Cropped_final\people\1096_p_crop00_detections.jpg,9
data\Cropped_final\sika_deer\0319_sd_d_s_crop00_detections.jpg,7
data\Cropped_final\black_bear\0496_blb_n_crop00_detections.jpg,3
data\Cropped_final\amur_tiger\1126_at_d_w_crop00_detections.jpg,1
data\Cropped_final\dog\0188_dg_crop00_detections.jpg,5
data\Cropped_final\wild_boar\1128_wd_d_crop01_detections.jpg,8
data\Cropped_final\amur_tiger\0874_at_d_w_mother_with_cubs_crop00_detections.jpg,1
data\Cropped_final\amur_tiger\0060_at_d_s_crop00_detections.jpg,1
data\Cropped_final\brown_bear\0622_brb_d_mother_with_cubs_crop00_detections.jpg,4
data\Cropped_final\sika_deer\1148_sd_d_s_crop00_detections.jpg,7
data\Cropped_final\black_bear\0416_blb_d_crop00_detections.jpg,3
data\Cropped_final\sika_deer\1740_sd_d_w_crop01_detections.jpg,7
data\Cropped_final\birds\0745_b_crop00_detections.jpg,2
data\Cropped_final\amur_tiger\0832_at_d_w_mother_with_cubs_crop00_detections.jpg,1
data\Cropped_final\amur_tiger\0536_at_d_w_crop00_detections.jpg,1
data\Cropped_final\birds\1324_b_crop00_detections.jpg,2
data\Cropped_final\amur_tiger\1545_at_n_crop00_detections.jpg,1
data\Cropped_final\brown_bear\0730_brb_d_crop00_detections.jpg,4
data\Cropped_final\wild_boar\0159_wd_n_crop00_detections.jpg,8
data\Cropped_final\dog\0294_dg_crop00_detections.jpg,5
data\Cropped_final\dog\0058_dg_crop00_detections.jpg,5
data\Cropped_final\brown_bear\0611_brb_d_cub_crop00_detections.jpg,4
data\Cropped_final\wild_boar\0647_wd_n_crop01_detections.jpg,8
data\Cropped_final\amur_tiger\0894_at_n_crop00_detections.jpg,1
data\Cropped_final\amur_tiger\0776_at_d_s_crop00_detections.jpg,1
data\Cropped_final\amur_leopard\0693_al_d_s_crop00_detections.jpg,0
data\Cropped_final\people\0303_p_crop01_detections.jpg,9
data\Cropped_final\wild_boar\1203_wd_d_crop02_detections.jpg,8
data\Cropped_final\birds\1256_b_crop03_detections.jpg,2
data\Cropped_final\dog\0002_dg_crop00_detections.jpg,5
data\Cropped_final\wild_boar\0364_wd_n_crop00_detections.jpg,8
data\Cropped_final\dog\0526_dg_crop00_detections.jpg,5
data\Cropped_final\wild_boar\0223_wd_d_crop00_detections.jpg,8
data\Cropped_final\birds\0898_b_crop00_detections.jpg,2
data\Cropped_final\dog\0965_dg_crop00_detections.jpg,5
data\Cropped_final\brown_bear\0825_brb_d_mother_with_cubs_crop00_detections.jpg,4
data\Cropped_final\sika_deer\0874_sd_d_w_crop01_detections.jpg,7
data\Cropped_final\amur_tiger\0424_at_d_s_crop00_detections.jpg,1
data\Cropped_final\dog\0566_dg_crop00_detections.jpg,5
data\Cropped_final\amur_leopard\0426_al_d_w_crop00_detections.jpg,0
data\Cropped_final\people\0563_p_crop00_detections.jpg,9
data\Cropped_final\dog\0049_dg_crop00_detections.jpg,5
data\Cropped_final\amur_leopard\0908_al_n_crop00_detections.jpg,0
data\Cropped_final\wild_boar\1059_wd_d_crop00_detections.jpg,8
data\Cropped_final\amur_tiger\0263_at_d_s_crop00_detections.jpg,1
data\Cropped_final\brown_bear\0471_brb_n_mother_with_cubs_crop01_detections.jpg,4
data\Cropped_final\amur_tiger\0674_at_n_crop00_detections.jpg,1
data\Cropped_final\wild_boar\1399_wd_d_crop00_detections.jpg,8
data\Cropped_final\brown_bear\0460_brb_n_mother_with_cubs_crop00_detections.jpg,4
data\Cropped_final\wild_boar\0502_wd_n_crop00_detections.jpg,8
data\Cropped_final\sika_deer\0258_sd_d_w_crop00_detections.jpg,7
data\Cropped_final\wild_boar\0747_wd_d_crop00_detections.jpg,8
data\Cropped_final\sika_deer\0606_sd_n_w_crop01_detections.jpg,7
data\Cropped_final\birds\1447_b_crop00_detections.jpg,2
data\Cropped_final\roe_deer\0235_rd_d_crop00_detections.jpg,6
data\Cropped_final\people\0294_p_crop00_detections.jpg,9
data\Cropped_final\brown_bear\0502_brb_n_mother_with_cubs_crop00_detections.jpg,4
data\Cropped_final\amur_tiger\0962_at_n_crop00_detections.jpg,1
data\Cropped_final\dog\0125_dg_crop00_detections.jpg,5
data\Cropped_final\black_bear\1036_blb_n_crop00_detections.jpg,3
data\Cropped_final\dog\0202_dg_crop01_detections.jpg,5
data\Cropped_final\amur_leopard\0139_al_n_crop00_detections.jpg,0
data\Cropped_final\dog\0392_dg_crop00_detections.jpg,5
data\Cropped_final\sika_deer\2486_sd_d_s_crop00_detections.jpg,7
data\Cropped_final\black_bear\1157_blb_d_crop01_detections.jpg,3
data\Cropped_final\sika_deer\0507_sd_d_w_crop00_detections.jpg,7
data\Cropped_final\roe_deer\0375_rd_n_crop00_detections.jpg,6
data\Cropped_final\brown_bear\0495_brb_d_cub_crop00_detections.jpg,4
data\Cropped_final\dog\0966_dg_crop00_detections.jpg,5
data\Cropped_final\wild_boar\1630_wd_d_crop00_detections.jpg,8
data\Cropped_final\dog\0706_dg_crop01_detections.jpg,5
data\Cropped_final\amur_tiger\1459_at_n_crop00_detections.jpg,1
data\Cropped_final\sika_deer\1762_sd_d_w_crop00_detections.jpg,7
data\Cropped_final\sika_deer\1958_sd_d_w_crop00_detections.jpg,7
data\Cropped_final\wild_boar\1272_wd_d_crop01_detections.jpg,8
data\Cropped_final\sika_deer\0671_sd_n_s_crop00_detections.jpg,7
data\Cropped_final\sika_deer\0368_sd_n_w_crop01_detections.jpg,7
data\Cropped_final\wild_boar\1331_wd_d_crop00_detections.jpg,8
data\Cropped_final\amur_leopard\0506_al_n_crop00_detections.jpg,0
data\Cropped_final\roe_deer\0521_rd_d_crop01_detections.jpg,6
data\Cropped_final\black_bear\0566_blb_d_mother_with_cubs_crop01_detections.jpg,3
data\Cropped_final\wild_boar\0291_wd_n_crop00_detections.jpg,8
data\Cropped_final\wild_boar\0707_wd_d_crop01_detections.jpg,8
data\Cropped_final\amur_tiger\0366_at_d_w_crop00_detections.jpg,1
data\Cropped_final\birds\0075_b_crop00_detections.jpg,2
data\Cropped_final\amur_leopard\0691_al_d_s_crop00_detections.jpg,0
data\Cropped_final\people\0908_p_crop00_detections.jpg,9
data\Cropped_final\sika_deer\1678_sd_d_s_crop00_detections.jpg,7
data\Cropped_final\amur_leopard\0145_al_n_crop00_detections.jpg,0
data\Cropped_final\people\1437_p_crop00_detections.jpg,9
data\Cropped_final\roe_deer\0783_rd_n_crop00_detections.jpg,6
data\Cropped_final\wild_boar\0995_wd_d_crop00_detections.jpg,8
data\Cropped_final\sika_deer\0197_sd_n_w_crop02_detections.jpg,7
data\Cropped_final\people\0254_p_crop01_detections.jpg,9
data\Cropped_final\wild_boar\0242_wd_n_crop00_detections.jpg,8
data\Cropped_final\wild_boar\0055_wd_d_crop00_detections.jpg,8
data\Cropped_final\people\1467_p_crop00_detections.jpg,9
data\Cropped_final\sika_deer\1008_sd_d_s_crop03_detections.jpg,7
data\Cropped_final\dog\0301_dg_crop01_detections.jpg,5
data\Cropped_final\brown_bear\0716_brb_d_crop00_detections.jpg,4
data\Cropped_final\brown_bear\0811_brb_d_crop00_detections.jpg,4
data\Cropped_final\sika_deer\1123_sd_d_s_crop00_detections.jpg,7
data\Cropped_final\amur_leopard\0873_al_d_w_crop00_detections.jpg,0
data\Cropped_final\brown_bear\0634_brb_n_mother_with_cubs_crop02_detections.jpg,4
data\Cropped_final\dog\0275_dg_crop00_detections.jpg,5
data\Cropped_final\brown_bear\0617_brb_n_mother_with_cubs_crop00_detections.jpg,4
data\Cropped_final\birds\1299_b_crop02_detections.jpg,2
data\Cropped_final\black_bear\0742_blb_n_crop00_detections.jpg,3
data\Cropped_final\birds\0508_b_crop03_detections.jpg,2
data\Cropped_final\amur_leopard\0738_al_n_crop00_detections.jpg,0
data\Cropped_final\black_bear\0185_blb_d_crop00_detections.jpg,3
data\Cropped_final\roe_deer\1036_rd_d_crop00_detections.jpg,6
data\Cropped_final\brown_bear\0791_brb_d_crop00_detections.jpg,4
data\Cropped_final\roe_deer\0368_rd_n_crop00_detections.jpg,6
data\Cropped_final\people\0294_p_crop02_detections.jpg,9
data\Cropped_final\wild_boar\0626_wd_d_crop01_detections.jpg,8
data\Cropped_final\brown_bear\0327_brb_d_crop00_detections.jpg,4
data\Cropped_final\people\0170_p_crop00_detections.jpg,9
data\Cropped_final\birds\1307_b_crop01_detections.jpg,2
data\Cropped_final\amur_tiger\1234_at_d_w_crop01_detections.jpg,1
data\Cropped_final\black_bear\0938_blb_n_cub_crop00_detections.jpg,3
data\Cropped_final\people\0511_p_crop00_detections.jpg,9
data\Cropped_final\amur_leopard\0553_al_d_s_mother_with_cub_crop01_detections.jpg,0
data\Cropped_final\birds\0793_b_crop00_detections.jpg,2
data\Cropped_final\dog\0329_dg_crop00_detections.jpg,5
data\Cropped_final\amur_tiger\0121_at_d_w_crop00_detections.jpg,1
data\Cropped_final\wild_boar\1186_wd_d_crop01_detections.jpg,8
data\Cropped_final\wild_boar\0148_wd_d_crop00_detections.jpg,8
data\Cropped_final\roe_deer\1275_rd_n_crop01_detections.jpg,6
data\Cropped_final\amur_tiger\1269_at_n_crop00_detections.jpg,1
data\Cropped_final\birds\0248_b_crop00_detections.jpg,2
data\Cropped_final\amur_leopard\0669_al_d_s_crop00_detections.jpg,0
data\Cropped_final\dog\0220_dg_crop01_detections.jpg,5
data\Cropped_final\sika_deer\1192_sd_d_w_crop02_detections.jpg,7
data\Cropped_final\people\0242_p_crop01_detections.jpg,9
data\Cropped_final\birds\1191_b_crop00_detections.jpg,2
data\Cropped_final\amur_leopard\0475_al_d_s_crop00_detections.jpg,0
data\Cropped_final\amur_leopard\0678_al_d_s_crop00_detections.jpg,0
data\Cropped_final\people\0603_p_crop00_detections.jpg,9
data\Cropped_final\wild_boar\0015_wd_n_crop00_detections.jpg,8
data\Cropped_final\brown_bear\0647_brb_d_crop00_detections.jpg,4
data\Cropped_final\roe_deer\0469_rd_d_crop00_detections.jpg,6
data\Cropped_final\sika_deer\0328_sd_d_s_crop01_detections.jpg,7
data\Cropped_final\people\1152_p_crop00_detections.jpg,9
data\Cropped_final\sika_deer\0822_sd_n_w_crop00_detections.jpg,7
data\Cropped_final\wild_boar\0666_wd_n_crop01_detections.jpg,8
data\Cropped_final\amur_tiger\1147_at_n_crop00_detections.jpg,1
data\Cropped_final\birds\1446_b_crop00_detections.jpg,2
data\Cropped_final\sika_deer\0070_sd_d_s_crop00_detections.jpg,7
data\Cropped_final\people\0989_p_crop01_detections.jpg,9
data\Cropped_final\amur_tiger\1587_at_n_crop00_detections.jpg,1
data\Cropped_final\sika_deer\0491_sd_d_s_crop00_detections.jpg,7
data\Cropped_final\black_bear\0216_blb_n_crop00_detections.jpg,3
data\Cropped_final\birds\1038_b_crop00_detections.jpg,2
data\Cropped_final\wild_boar\0518_wd_d_crop01_detections.jpg,8
data\Cropped_final\amur_tiger\0534_at_n_crop00_detections.jpg,1
data\Cropped_final\wild_boar\1884_wd_d_crop00_detections.jpg,8
data\Cropped_final\birds\1453_b_crop00_detections.jpg,2
data\Cropped_final\birds\1515_b_crop09_detections.jpg,2
data\Cropped_final\people\0488_p_crop01_detections.jpg,9
data\Cropped_final\roe_deer\0142_rd_d_crop00_detections.jpg,6
data\Cropped_final\birds\0256_b_crop00_detections.jpg,2
data\Cropped_final\roe_deer\0691_rd_n_crop00_detections.jpg,6
data\Cropped_final\wild_boar\0516_wd_d_crop01_detections.jpg,8
data\Cropped_final\people\0830_p_crop00_detections.jpg,9
data\Cropped_final\people\0045_p_crop00_detections.jpg,9
data\Cropped_final\people\0351_p_crop01_detections.jpg,9
data\Cropped_final\birds\0164_b_crop00_detections.jpg,2
data\Cropped_final\wild_boar\1937_wd_d_crop00_detections.jpg,8
data\Cropped_final\birds\1374_b_crop03_detections.jpg,2
data\Cropped_final\birds\1225_b_crop00_detections.jpg,2
data\Cropped_final\people\0935_p_crop00_detections.jpg,9
data\Cropped_final\birds\1466_b_crop00_detections.jpg,2
data\Cropped_final\amur_tiger\0902_at_d_s_crop00_detections.jpg,1
data\Cropped_final\wild_boar\0126_wd_d_crop00_detections.jpg,8
data\Cropped_final\roe_deer\1229_rd_d_crop01_detections.jpg,6
data\Cropped_final\people\0267_p_crop01_detections.jpg,9
data\Cropped_final\wild_boar\0426_wd_n_crop00_detections.jpg,8
data\Cropped_final\brown_bear\0843_brb_d_crop00_detections.jpg,4
data\Cropped_final\wild_boar\1208_wd_d_crop02_detections.jpg,8
data\Cropped_final\brown_bear\0254_brb_d_crop00_detections.jpg,4
data\Cropped_final\amur_leopard\1145_al_n_crop00_detections.jpg,0
data\Cropped_final\people\0847_p_crop00_detections.jpg,9
data\Cropped_final\dog\0034_dg_crop01_detections.jpg,5
data\Cropped_final\birds\1376_b_crop00_detections.jpg,2
data\Cropped_final\brown_bear\0923_brb_n_mother_with_cubs_crop01_detections.jpg,4
data\Cropped_final\black_bear\1065_blb_n_crop00_detections.jpg,3
data\Cropped_final\birds\0701_b_crop00_detections.jpg,2
data\Cropped_final\people\0591_p_crop01_detections.jpg,9
data\Cropped_final\people\0281_p_crop00_detections.jpg,9
data\Cropped_final\roe_deer\0692_rd_d_crop00_detections.jpg,6
data\Cropped_final\wild_boar\0102_wd_n_crop00_detections.jpg,8
data\Cropped_final\amur_leopard\1091_al_d_w_cubs_crop01_detections.jpg,0
data\Cropped_final\brown_bear\0500_brb_n_mother_with_cubs_crop01_detections.jpg,4
data\Cropped_final\dog\0890_dg_crop00_detections.jpg,5
data\Cropped_final\brown_bear\0546_brb_n_mother_with_cubs_crop00_detections.jpg,4
data\Cropped_final\sika_deer\0647_sd_d_w_crop01_detections.jpg,7
data\Cropped_final\wild_boar\2011_wd_d_crop00_detections.jpg,8
data\Cropped_final\roe_deer\0342_rd_d_crop00_detections.jpg,6
data\Cropped_final\sika_deer\0350_sd_n_s_crop00_detections.jpg,7
data\Cropped_final\amur_tiger\0306_at_d_s_crop00_detections.jpg,1
data\Cropped_final\amur_tiger\0499_at_d_s_crop00_detections.jpg,1
data\Cropped_final\sika_deer\1507_sd_d_s_crop00_detections.jpg,7
data\Cropped_final\amur_leopard\1069_al_d_w_crop00_detections.jpg,0
data\Cropped_final\birds\0905_b_crop00_detections.jpg,2
data\Cropped_final\brown_bear\1188_brb_n_subadults_crop01_detections.jpg,4
data\Cropped_final\roe_deer\0900_rd_d_crop00_detections.jpg,6
data\Cropped_final\birds\1367_b_crop00_detections.jpg,2
data\Cropped_final\amur_tiger\1378_at_n_crop00_detections.jpg,1
data\Cropped_final\sika_deer\0558_sd_d_s_crop00_detections.jpg,7
data\Cropped_final\sika_deer\0343_sd_d_w_crop01_detections.jpg,7
data\Cropped_final\wild_boar\0300_wd_d_crop00_detections.jpg,8
data\Cropped_final\birds\0909_b_crop00_detections.jpg,2
data\Cropped_final\sika_deer\0089_sd_d_s_crop01_detections.jpg,7
data\Cropped_final\amur_leopard\0990_al_d_s_crop00_detections.jpg,0
data\Cropped_final\sika_deer\0232_sd_d_s_crop00_detections.jpg,7
data\Cropped_final\birds\0526_b_crop00_detections.jpg,2
data\Cropped_final\people\1063_p_crop01_detections.jpg,9
data\Cropped_final\roe_deer\1228_rd_d_crop01_detections.jpg,6
data\Cropped_final\black_bear\1129_blb_d_crop00_detections.jpg,3
data\Cropped_final\brown_bear\0952_brb_n_crop00_detections.jpg,4
data\Cropped_final\black_bear\1229_blb_d_crop00_detections.jpg,3
data\Cropped_final\sika_deer\0988_sd_n_w_crop00_detections.jpg,7
data\Cropped_final\sika_deer\0973_sd_d_s_crop03_detections.jpg,7
data\Cropped_final\birds\1224_b_crop01_detections.jpg,2
data\Cropped_final\roe_deer\0588_rd_n_crop01_detections.jpg,6
data\Cropped_final\sika_deer\1424_sd_d_w_crop00_detections.jpg,7
data\Cropped_final\wild_boar\0770_wd_n_crop00_detections.jpg,8
data\Cropped_final\birds\1376_b_crop01_detections.jpg,2
data\Cropped_final\wild_boar\1630_wd_d_crop01_detections.jpg,8
data\Cropped_final\people\0480_p_crop01_detections.jpg,9
data\Cropped_final\black_bear\0132_blb_n_crop00_detections.jpg,3
data\Cropped_final\wild_boar\0528_wd_d_crop00_detections.jpg,8
data\Cropped_final\birds\1073_b_crop00_detections.jpg,2
data\Cropped_final\amur_leopard\0820_al_d_s_crop00_detections.jpg,0
data\Cropped_final\black_bear\0900_blb_d_crop00_detections.jpg,3
data\Cropped_final\sika_deer\0262_sd_n_w_crop00_detections.jpg,7
data\Cropped_final\birds\1376_b_crop02_detections.jpg,2
data\Cropped_final\wild_boar\1086_wd_d_crop00_detections.jpg,8
data\Cropped_final\amur_leopard\0078_al_d_s_crop00_detections.jpg,0
data\Cropped_final\wild_boar\0887_wd_d_crop02_detections.jpg,8
data\Cropped_final\wild_boar\1893_wd_d_crop00_detections.jpg,8
data\Cropped_final\people\0389_p_crop00_detections.jpg,9
data\Cropped_final\dog\0200_dg_crop01_detections.jpg,5
data\Cropped_final\amur_tiger\0590_at_d_w_crop00_detections.jpg,1
data\Cropped_final\wild_boar\1824_wd_d_crop00_detections.jpg,8
data\Cropped_final\sika_deer\1399_sd_d_s_crop01_detections.jpg,7
data\Cropped_final\people\1085_p_crop00_detections.jpg,9
data\Cropped_final\brown_bear\1380_brb_n_mother_with_cubs_crop00_detections.jpg,4
data\Cropped_final\black_bear\0736_blb_n_crop00_detections.jpg,3
data\Cropped_final\people\0328_p_crop00_detections.jpg,9
data\Cropped_final\sika_deer\0636_sd_d_w_crop02_detections.jpg,7
data\Cropped_final\people\1361_p_crop00_detections.jpg,9
data\Cropped_final\wild_boar\0268_wd_d_crop00_detections.jpg,8
data\Cropped_final\sika_deer\0953_sd_n_s_crop00_detections.jpg,7
data\Cropped_final\birds\0616_b_crop00_detections.jpg,2
data\Cropped_final\brown_bear\0068_brb_n_crop00_detections.jpg,4
data\Cropped_final\sika_deer\0793_sd_d_w_crop01_detections.jpg,7
data\Cropped_final\amur_tiger\0880_at_d_w_mother_with_cubs_crop00_detections.jpg,1
data\Cropped_final\amur_leopard\0381_al_d_w_crop00_detections.jpg,0
data\Cropped_final\people\0362_p_crop01_detections.jpg,9
data\Cropped_final\wild_boar\1515_wd_d_crop00_detections.jpg,8
data\Cropped_final\birds\0784_b_crop00_detections.jpg,2
data\Cropped_final\birds\1366_b_crop00_detections.jpg,2
data\Cropped_final\people\0399_p_crop00_detections.jpg,9
data\Cropped_final\sika_deer\1849_sd_d_w_crop00_detections.jpg,7
data\Cropped_final\dog\141_04110236_s32_crop01_detections.jpg,5
data\Cropped_final\amur_tiger\1270_at_n_crop00_detections.jpg,1
data\Cropped_final\birds\0098_b_crop00_detections.jpg,2
data\Cropped_final\people\0930_p_crop00_detections.jpg,9
data\Cropped_final\sika_deer\0261_sd_n_w_crop00_detections.jpg,7
